event_name,company_name,source_name,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version
EcoGorodExpo / ZOZH-Expo 2026,NAVEH PHARMA,NAVEH PHARMA,,,,A15,,,"Израильская фармацевтическая компания Naveh Pharma Ltd. создает препараты на основе натурального магния из Мёртвого моря. В 2004 году компания запатентовала формулу магния оксид моногидрат – Magnox – с 99% биодоступностью. Всего одна капсула в день покрывает суточную норму магния. Биодоступность Magnox обеспечивается его ионной формой, готовой к немедленному усвоению. В отличие от других форм, он не требует преобразований в организме и начинает действовать сразу. Преимущества: Натуральный источник: магний из воды Мёртвого моря. Уникальная формула «Magnox»: высокая скорость и эффективность усвоения. Веганские капсулы. Соответствие стандартам: ISO, GMP, CE, EAC и кошерный сертификат.",,https://navehpharma.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775827368667,1775827368667,"Израильская фармацевтическая компания Naveh Pharma Ltd. создает препараты на основе натурального магния из Мёртвого моря. В 2004 году компания запатентовала формулу магния оксид моногидрат – Magnox – с 99% биодоступностью. Всего одна капсула в день покрывает суточную норму магния. Биодоступность Magnox обеспечивается его ионной формой, готовой к немедленному усвоению. В отличие от других форм, он не требует преобразований в организме и начинает действовать сразу. Преимущества: Натуральный источник: магний из воды Мёртвого моря. Уникальная формула «Magnox»: высокая скорость и эффективность усвоения. Веганские капсулы. Соответствие стандартам: ISO, GMP, CE, EAC и кошерный сертификат.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Ситиферма HGREEN,Ситиферма HGREEN,,,,R11,,,"Ситиферма выращивает микрозелень, бэбилифы и съедобные цветы премиального качества. Продукция отличается свежестью, насыщенным вкусом и высоким содержанием полезных веществ. Контролируемое производство обеспечивает стабильное качество и круглогодичные поставки. Ассортимент подходит для гастрономии и здорового питания. Поставки осуществляются в срезе и на корню. Работа ведётся с юридическими и физическими лицами.",,https://h-green.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775034728355,1775034728355,"Ситиферма выращивает микрозелень, бэбилифы и съедобные цветы премиального качества. Продукция отличается свежестью, насыщенным вкусом и высоким содержанием полезных веществ. Контролируемое производство обеспечивает стабильное качество и круглогодичные поставки. Ассортимент подходит для гастрономии и здорового питания. Поставки осуществляются в срезе и на корню. Работа ведётся с юридическими и физическими лицами.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,ПЕПТЕК ЛАБ,ПЕПТЕК ЛАБ,,,,D10,,,"Бренд Peptek Lab предлагает инновационный уход для кожи с пептидами. Эти средства разработаны для работы на клеточном уровне, чтобы восстанавливать здоровье кожи изнутри. Особый акцент сделан на поддержке естественных процессов регенерации, увлажнения и защиты кожи. В составе используются комплекс пептидов из морских водорослей, постбиотик ГМДП-А и другие природные компоненты, которые активно стимулируют обновление клеток и укрепляют кожный барьер. Благодаря продуманным формулам косметика возвращает вашей коже молодость, сияние и естественную силу природы.",,https://peptek.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775037544423,1775037544423,"Бренд Peptek Lab предлагает инновационный уход для кожи с пептидами. Эти средства разработаны для работы на клеточном уровне, чтобы восстанавливать здоровье кожи изнутри. Особый акцент сделан на поддержке естественных процессов регенерации, увлажнения и защиты кожи. В составе используются комплекс пептидов из морских водорослей, постбиотик ГМДП-А и другие природные компоненты, которые активно стимулируют обновление клеток и укрепляют кожный барьер. Благодаря продуманным формулам косметика возвращает вашей коже молодость, сияние и естественную силу природы.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,PROVITERA,PROVITERA,,,,B071,,,"PROVITERA — бренд инновационных продуктов для здоровья, красоты и повседневной защиты организма на основе наночастиц серебра. В основе — современная технология учёных РХТУ им. Д. И. Менделеева. В линейке — решения для иммунной поддержки, заботы о ЖКТ, борьбы с бактериями, вирусами и грибками, а также для заживления кожи и слизистых. Особое место занимает новая линейка: инновационная космецевтика PROVITERA, объединяющая натуральный состав и эффективный уход за кожей лица и тела. Все продукты компании имеют фундаментальную научную основу и создаются в сотрудничестве с научным сообществом.",,https://provitera.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775831556365,1775831556365,"PROVITERA — бренд инновационных продуктов для здоровья, красоты и повседневной защиты организма на основе наночастиц серебра. В основе — современная технология учёных РХТУ им. Д. И. Менделеева. В линейке — решения для иммунной поддержки, заботы о ЖКТ, борьбы с бактериями, вирусами и грибками, а также для заживления кожи и слизистых. Особое место занимает новая линейка: инновационная космецевтика PROVITERA, объединяющая натуральный состав и эффективный уход за кожей лица и тела. Все продукты компании имеют фундаментальную научную основу и создаются в сотрудничестве с научным сообществом.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Магазин трав РУССКИЕ КОРНИ,Магазин трав РУССКИЕ КОРНИ,,,,B18,,,"«Русские корни» — крупнейшая сеть магазинов фито и эко продуктов в России. Мы работаем на рынке уже более 20 лет и заслужили доверие тысяч клиентов. В нашем ассортименте — свыше 2500 сертифицированных товаров, которые помогут вам сохранить здоровье, поддержать красоту и жить в гармонии с природой. Объединяя экспертные знания и собственное производство, мы создаём натуральные продукты, в которых бережная переработка и чистота компонентов сохраняют живую силу ингредиентов и дают уверенность в их эффективности. Наша миссия - использовать силу природы как источник здоровья для вас и вашей семьи.",,https://magazintrav.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775037731303,1775037731303,"«Русские корни» — крупнейшая сеть магазинов фито и эко продуктов в России. Мы работаем на рынке уже более 20 лет и заслужили доверие тысяч клиентов. В нашем ассортименте — свыше 2500 сертифицированных товаров, которые помогут вам сохранить здоровье, поддержать красоту и жить в гармонии с природой. Объединяя экспертные знания и собственное производство, мы создаём натуральные продукты, в которых бережная переработка и чистота компонентов сохраняют живую силу ингредиентов и дают уверенность в их эффективности. Наша миссия - использовать силу природы как источник здоровья для вас и вашей семьи.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Интернет-магазин РОСИННОВ,Интернет-магазин РОСИННОВ,,,,A14,,,"Инновационные разработки российских ученых для здоровья, экологичной красоты и спорта. Клеточные энергорегенераторы К.Б.Н. С.Ф. Русинова - питание митохондрий клеток, запускающие естественные восстановительные процессы в организме. ✅ Здоровье сердечно-сосудистой системы, суставов, позвоночника, лимфосистемы. Восстановление чувствительности конечностей, сна, ресурсности, памяти. Здоровье глаз, дыхательной, пищеварительной системы. ✅ Натуральная, митохондриальная, уходовая косметика для омоложения. ✅ Экологично и эффективно! ✅ Здоровье без таблеток, красота без уколов, спорт без травм. ✅ Не является лекарством.",,https://rosinnov.ru/,,,https://zozhexpo.ru/catalog/#li_title__1776183695127,1776183695127,"Инновационные разработки российских ученых для здоровья, экологичной красоты и спорта. Клеточные энергорегенераторы К.Б.Н. С.Ф. Русинова - питание митохондрий клеток, запускающие естественные восстановительные процессы в организме. ✅ Здоровье сердечно-сосудистой системы, суставов, позвоночника, лимфосистемы. Восстановление чувствительности конечностей, сна, ресурсности, памяти. Здоровье глаз, дыхательной, пищеварительной системы. ✅ Натуральная, митохондриальная, уходовая косметика для омоложения. ✅ Экологично и эффективно! ✅ Здоровье без таблеток, красота без уколов, спорт без травм. ✅ Не является лекарством.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,СибЭкоЛавка БАЙКАЛ,СибЭкоЛавка БАЙКАЛ,,,,A17,,,"Сбор и переработка дикорастущих растений Байкальского региона: чай на травах, шишки, ягоды, орехи, таёжный мёд",,https://sibecolavka.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775037890876,1775037890876,"Сбор и переработка дикорастущих растений Байкальского региона: чай на травах, шишки, ягоды, орехи, таёжный мёд",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,sonett,sonett,,,,R12,,,"Немецкий бренд sonett – пионер в производстве экологически чистых стиральных и чистящих средств. На протяжении более 40 лет компания sonett последовательно и убежденно разрабатывает моющие и чистящие средства уникального качества, уважая воду как источник всего живого. Вода после использования средств sonett становится ближе к родниковой, чем водопроводная. У бренда уникальное сочетание европейских сертификатов: NCP, NCS, CSE, Vegan, SCC. sonett - моющие и чистящие средства из уважения к воде как носителю всего живого.",,https://www.hlebomoli.ru/collection/dlya-doma,,,https://zozhexpo.ru/catalog/#li_title__1775636982563,1775636982563,"Немецкий бренд sonett – пионер в производстве экологически чистых стиральных и чистящих средств. На протяжении более 40 лет компания sonett последовательно и убежденно разрабатывает моющие и чистящие средства уникального качества, уважая воду как источник всего живого. Вода после использования средств sonett становится ближе к родниковой, чем водопроводная. У бренда уникальное сочетание европейских сертификатов: NCP, NCS, CSE, Vegan, SCC. sonett - моющие и чистящие средства из уважения к воде как носителю всего живого.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,SOUND CRUSH,SOUND CRUSH,,,,R04,,,"Первая в России коллекция ECO FRIENDLY AUDIO — дизайнерские Bluetooth-колонки, из натуральных, биоразлагаемых материалов, на основе переработанных древесных отходов и волокна. Для тех, кто ценит эстетику и заботится о природе. ПРЕИМУЩЕСТВО 1. Дизайнерский продукт: не массовое производство, уникальный материал, ручная сборка, продуманный дизайн. 2. Новый экологичный материал: натуральный, биоразлагаемый, вторично перерабатываемый. 3. Технология с низкими выбросами CO₂. 4. Эксклюзивность: нет аналогов на рынке. 5. Качество и безопасность: сертификаты ISO, CE, RoHS, FSC, BSCI, TUV Rheinland, EAC.",,https://systemso.ru/,,,https://zozhexpo.ru/catalog/#li_title__1776248213412,1776248213412,"Первая в России коллекция ECO FRIENDLY AUDIO — дизайнерские Bluetooth-колонки, из натуральных, биоразлагаемых материалов, на основе переработанных древесных отходов и волокна. Для тех, кто ценит эстетику и заботится о природе. ПРЕИМУЩЕСТВО 1. Дизайнерский продукт: не массовое производство, уникальный материал, ручная сборка, продуманный дизайн. 2. Новый экологичный материал: натуральный, биоразлагаемый, вторично перерабатываемый. 3. Технология с низкими выбросами CO₂. 4. Эксклюзивность: нет аналогов на рынке. 5. Качество и безопасность: сертификаты ISO, CE, RoHS, FSC, BSCI, TUV Rheinland, EAC.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,SIESTA TEA,SIESTA TEA,,,,R15,,,"Производитель натуральных ягодно-фруктовых чаев. Работает с мощными вкусами: облепиха, маракуйя, малина, брусника, апельсин, мед и другие сочные ягоды. При необходимости мед заменяют на сироп кленовый, топинамбура и т.д. Будет полезен вашему бизнесу по двум направлениям: 1. Готовая ТМ — вы получаете качественный продукт «под ключ» с готовой сертификацией. 2. СТМ — разрабатывают уникальный купаж или предлагают имеющийся, создают дизайн именно под вашу аудиторию.",,https://siesta-tea.ru/,,,https://zozhexpo.ru/catalog/#li_title__1776353013615,1776353013615,"Производитель натуральных ягодно-фруктовых чаев. Работает с мощными вкусами: облепиха, маракуйя, малина, брусника, апельсин, мед и другие сочные ягоды. При необходимости мед заменяют на сироп кленовый, топинамбура и т.д. Будет полезен вашему бизнесу по двум направлениям: 1. Готовая ТМ — вы получаете качественный продукт «под ключ» с готовой сертификацией. 2. СТМ — разрабатывают уникальный купаж или предлагают имеющийся, создают дизайн именно под вашу аудиторию.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,TRAWA,TRAWA,,,,R24,,,"Бренд сыродавленных масел собственного производства методом «старинного отжима» в дубовых бочках, а также производитель полезных продуктов питания без белого сахара, глютена, дрожжей и консервантов. • Многие продукты бренда производятся только после получения заказа • Старинный метод ручного отжима масел • Широкая линейка постных и веганских продуктов • Победитель 5 премий Live Organic Awards",,https://trawaoil.ru/,,,https://zozhexpo.ru/catalog/#li_title__1776248036786,1776248036786,"Бренд сыродавленных масел собственного производства методом «старинного отжима» в дубовых бочках, а также производитель полезных продуктов питания без белого сахара, глютена, дрожжей и консервантов. • Многие продукты бренда производятся только после получения заказа • Старинный метод ручного отжима масел • Широкая линейка постных и веганских продуктов • Победитель 5 премий Live Organic Awards",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,FUNGILINE,FUNGILINE,,,,R25,,,"Бренд Fungiline — это российская компания, основанная Михаилом Вишневским, кандидатом биологических наук и ведущим микологом с более чем 30-летним опытом. Компания специализируется на разработке продуктов из лекарственных грибов и растений, направленных на поддержку физического и эмоционального здоровья. Fungiline объединяет научный подход с доказательной медициной, создавая препараты на основе исследований, опубликованных в ведущих научных изданиях. Вся продукция сертифицирована и проходит регулярные проверки. Ассортимент продукции Fungiline включает различные добавки и комплексы для поддержки мозга и энергии, пищеварения, спокойствия и сна, антивозрастного ухода, а также мужского и женского здоровья. Препараты компании обеспечивают высокую концентрацию полезных веществ, и не содержат ГМО, наполнителей, консервантов и красителей. Кроме того, Fungiline ведет активную научно-образовательную деятельность, популяризируя фармакомикологию, как эффективной и перспективной отрасли медицины.",,https://fungiline.ru/,,,https://zozhexpo.ru/catalog/#li_title__1776248404538,1776248404538,"Бренд Fungiline — это российская компания, основанная Михаилом Вишневским, кандидатом биологических наук и ведущим микологом с более чем 30-летним опытом. Компания специализируется на разработке продуктов из лекарственных грибов и растений, направленных на поддержку физического и эмоционального здоровья. Fungiline объединяет научный подход с доказательной медициной, создавая препараты на основе исследований, опубликованных в ведущих научных изданиях. Вся продукция сертифицирована и проходит регулярные проверки. Ассортимент продукции Fungiline включает различные добавки и комплексы для поддержки мозга и энергии, пищеварения, спокойствия и сна, антивозрастного ухода, а также мужского и женског",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,ZEPTER,ZEPTER,,,,C15,,,"На протяжении четырех десятилетий Zepter создает изделия, которые по праву становятся своего рода семейным наследием. Безупречное качество, инновационные технологии и премиальный дизайн — ключевые принципы бренда, сформировавшие репутацию Zepter как эталона надежности и продуманного подхода к жизни. Сегодня, когда чистый воздух и вода становятся всё более ценными ресурсами, бренд предлагает осознанный выбор для тех, кто хочет подарить себе и близким спокойное и здоровое будущее, превратив дом в уютный оазис, где дышится легко и каждый день наполнен энергией. На выставке ЗОЖ-ЭКСПО Zepter International покажет целостный подход к современному дому: решения для кухни и сервировки дополняются технологиями, которые отвечают за качество повседневной среды. В экспозиции — высокотехнологичная посуда и малая бытовая техника, кухонные гаджеты, системы очистки воздуха Therapy Air и MyIon, системы очистки воды Aqueena и Edelwasser, система умного сна Quanomed, а также профессиональные аппараты Bioptron для светотерапии. Гости выставки смогут получить персональную консультацию и подобрать решения под свои задачи — от кухни до улучшения воздуха, воды и восстановления. В дни выставки для посетителей будет действовать специальное предложение на ассортимент продукции.",,https://www.zepter.ru/,,,https://zozhexpo.ru/catalog/#li_title__1775216786537,1775216786537,"На протяжении четырех десятилетий Zepter создает изделия, которые по праву становятся своего рода семейным наследием. Безупречное качество, инновационные технологии и премиальный дизайн — ключевые принципы бренда, сформировавшие репутацию Zepter как эталона надежности и продуманного подхода к жизни. Сегодня, когда чистый воздух и вода становятся всё более ценными ресурсами, бренд предлагает осознанный выбор для тех, кто хочет подарить себе и близким спокойное и здоровое будущее, превратив дом в уютный оазис, где дышится легко и каждый день наполнен энергией. На выставке ЗОЖ-ЭКСПО Zepter International покажет целостный подход к современному дому: решения для кухни и сервировки дополняются тех",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Партнеры FULL ENERGY,Партнеры FULL ENERGY,,,,R02,,,"Это глобальная экосистема для здоровья и долголетия, объединяющая науку и предпринимательство. Это сообщество, где ученые создают уникальные продукты на основе нанотехнологий. Компания стремится не только обеспечивать высшее качество, но и контролировать каждый этап процесса. Собственное производство позволяет реализовывать эти цели в полной мере. Продукция соответствует мировым стандартам, что гарантирует безопасность и эффективность. Сотрудничество с ведущими институтами дает доступ к передовым знаниям. Компания не просто следует трендам, а создает их, меняя жизни к лучшему.",,https://full-en.com/,,,https://zozhexpo.ru/catalog/#li_title__1775037378611,1775037378611,"Это глобальная экосистема для здоровья и долголетия, объединяющая науку и предпринимательство. Это сообщество, где ученые создают уникальные продукты на основе нанотехнологий. Компания стремится не только обеспечивать высшее качество, но и контролировать каждый этап процесса. Собственное производство позволяет реализовывать эти цели в полной мере. Продукция соответствует мировым стандартам, что гарантирует безопасность и эффективность. Сотрудничество с ведущими институтами дает доступ к передовым знаниям. Компания не просто следует трендам, а создает их, меняя жизни к лучшему.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,UFOOD,UFOOD,,,,B04,,,"Эксклюзивные импортеры кокосового молока, сливок, воды бренда Vico Rich — это крупный международный бренд напитков из кокосового ореха Юго-Восточной Азии. Уникальность данных продуктов в том, что они на 100% состоит из мякоти кокоса, без консервантов и добавленного сахара.",,https://vicorich.ru/,,,https://zozhexpo.ru/catalog/#li_title__1776086365033,1776086365033,"Эксклюзивные импортеры кокосового молока, сливок, воды бренда Vico Rich — это крупный международный бренд напитков из кокосового ореха Юго-Восточной Азии. Уникальность данных продуктов в том, что они на 100% состоит из мякоти кокоса, без консервантов и добавленного сахара.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Agenyz и Партнёры,Agenyz и Партнёры,,,,A11,,,"Интернет магазин Agenyz представляет продукты для улучшения качества жизни. Пептидный коллаген, Масло МСТ в виде пудры Функциональная вода, функциональное питание, Кето продукты, авторские купажи чаёв с фитолином, вкусные и полезные перекусы, шоколад.",,,,,https://zozhexpo.ru/catalog/#li_title__1775029207885,1775029207885,"Интернет магазин Agenyz представляет продукты для улучшения качества жизни. Пептидный коллаген, Масло МСТ в виде пудры Функциональная вода, функциональное питание, Кето продукты, авторские купажи чаёв с фитолином, вкусные и полезные перекусы, шоколад.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Эко-Шоколад,Эко-Шоколад,,,,D02,,,"Реализация шоколадной продукции, ягода вяленая, ягода сублимат в шоколаде и йогурте, орехи жареные, орехи сырые в шоколаде и йогурте. Шоколад100% без сахара, применяется при хронической слабости, для улучшения памяти, повышения настроения и сил. Масло какао применяется при болях в горле, для восстановления работы голосовых связок, широко используется в косметических целях.",,,,,https://zozhexpo.ru/catalog/#li_title__1760099250317,1760099250317,"Реализация шоколадной продукции, ягода вяленая, ягода сублимат в шоколаде и йогурте, орехи жареные, орехи сырые в шоколаде и йогурте. Шоколад100% без сахара, применяется при хронической слабости, для улучшения памяти, повышения настроения и сил. Масло какао применяется при болях в горле, для восстановления работы голосовых связок, широко используется в косметических целях.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Ягоды без сахара,Ягоды без сахара,,,,A09,,,"Томленые ягоды без сахара с яблочным пектином, алтайский мед, чай",,,,,https://zozhexpo.ru/catalog/#li_title__1760022287433,1760022287433,"Томленые ягоды без сахара с яблочным пектином, алтайский мед, чай",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,Магазин Согласие,Магазин Согласие,,,,R03,,,"Книжный магазин «СОГЛАСИЕ» предлагает вниманию читателей книги несущие Добро и Свет: Свет Истины, Свет Мудрости, Свет Знания, Свет Любви… Книги, которые считаем бесценными для людей, которые на века останутся в золотом фонде философской мысли.",,,,,https://zozhexpo.ru/catalog/#li_title__1775043544451,1775043544451,"Книжный магазин «СОГЛАСИЕ» предлагает вниманию читателей книги несущие Добро и Свет: Свет Истины, Свет Мудрости, Свет Знания, Свет Любви… Книги, которые считаем бесценными для людей, которые на века останутся в золотом фонде философской мысли.",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,ELSE BIO,ELSE BIO,,,,,,,"Else Bio это природная косметика, созданная на основе сыродавленных масел первого холодного отжима и трав дикоросов. Все используемые ингредиенты собственного производства, а созданная на их основе продукция является уникальной по своему составу и свойствам. Этапы её изготовления занимают много месяцев, начиная от поиска экологически чистых регионов Сибири, Кавказа и полуострова Крым, для сбора вручную свежих растений, их правильного высушивания и переработки, приготовления из них масляных экстрактов, гидролатов, эфирных масел и заканчивая готовым продуктом. Компания не использует в производстве своей продукции консервированные, химически очищенные или иным образом обработанные ингредиенты, только цельный на 100% природный и полезный состав. Внимательный подход к деталям в процессе создания продукта, строгий контроль на всех этапах, отсутствие в составах псевдонатуральных компонентов гарантирует его высокое качество для вашего внутреннего здоровья и здоровья вашей кожи. Else Bio – компания, которая создает для вас природную красоту с осознанностью, вниманием и любовью.",,https://elsebio.com/,,,https://zozhexpo.ru/catalog/#li_title__8207762016144,8207762016144,"Else Bio это природная косметика, созданная на основе сыродавленных масел первого холодного отжима и трав дикоросов. Все используемые ингредиенты собственного производства, а созданная на их основе продукция является уникальной по своему составу и свойствам. Этапы её изготовления занимают много месяцев, начиная от поиска экологически чистых регионов Сибири, Кавказа и полуострова Крым, для сбора вручную свежих растений, их правильного высушивания и переработки, приготовления из них масляных экстрактов, гидролатов, эфирных масел и заканчивая готовым продуктом. Компания не использует в производстве своей продукции консервированные, химически очищенные или иным образом обработанные ингредиенты, ",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,НЕЙРОМОЛОДОСТЬ,НЕЙРОМОЛОДОСТЬ,,,,,,,"Нейромолодость — клиника превентивной и anti‑age медицины бизнес‑класса на западе Москвы. Клиника помогает людям чувствовать себя лучше и моложе, опираясь на современную медицину и персональные программы оздоровления. Здесь проводят подробные обследования, чтобы понять, почему вы устаете, теряете энергию или выглядите старше своих лет, а затем составляют индивидуальный план восстановления. Здесь используют нейропептиды, капельницы, ингаляции водорода и другие методы, направленные на повышение тонуса, улучшение самочувствия и долгосрочное здоровье, а не на быстрый «поверхностный» эффект",,https://neiromolodost.ru/,,,https://zozhexpo.ru/catalog/#li_title__1776877841851,1776877841851,"Нейромолодость — клиника превентивной и anti‑age медицины бизнес‑класса на западе Москвы. Клиника помогает людям чувствовать себя лучше и моложе, опираясь на современную медицину и персональные программы оздоровления. Здесь проводят подробные обследования, чтобы понять, почему вы устаете, теряете энергию или выглядите старше своих лет, а затем составляют индивидуальный план восстановления. Здесь используют нейропептиды, капельницы, ингаляции водорода и другие методы, направленные на повышение тонуса, улучшение самочувствия и долгосрочное здоровье, а не на быстрый «поверхностный» эффект",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
EcoGorodExpo / ZOZH-Expo 2026,ФЕНИКС,ФЕНИКС,,,,A10,,,"Российская компания, выпускающая инновационные продукты для улучшения качества жизни. Мы - команда с 15 летним стажем в разработке оригинальных продуктов. Используем только качественное сырье проверенных импортных производителей из Кореи, США и Европы. Наш продукт «drink with феникс» показал высокую эффективность в защите печени и ЖКТ от вредного воздействия токсинов. Продукт “drink with феникс» работает пока вы отдыхаете!",,,,,https://zozhexpo.ru/catalog/#li_title__1776781748345,1776781748345,"Российская компания, выпускающая инновационные продукты для улучшения качества жизни. Мы - команда с 15 летним стажем в разработке оригинальных продуктов. Используем только качественное сырье проверенных импортных производителей из Кореи, США и Европы. Наш продукт «drink with феникс» показал высокую эффективность в защите печени и ЖКТ от вредного воздействия токсинов. Продукт “drink with феникс» работает пока вы отдыхаете!",ok,,2026-06-16T07:50:34Z,zozh-tilda-catalog-v1.0.0
