event_name,event_dates,company_name,company_short_name,products,country,city,address,stand,pavilion,rubrics,product_notes,brands,website,public_email,public_phone,source_url,exhibitor_id,alpha_filter,evidence_snippet,parse_status,missing_fields,scraped_at,parser_version,short_name_check,products_check,qa_notes,signo_status,repeat_reason,matched_crm_email,matched_crm_domain,matched_crm_company,candidate_emails,candidate_top_domains,source_sheet,source_removed_reason,website_email_status,website_email_source_url,website_email_notes,main email,main_email_reason
InterCHARM 2026,14–17 октября 2026,Ревилайн,Ревилайн,средства гигиены полости рта,RUS,Москва,,13C43,,,"Revyline – международная компания, основанная в 2013 году врачом-стоматологом и специализирующаяся на производстве средств гигиены полости рта. | Revyline – международная компания, основанная врачом-стоматологом в 2013 году и специализирующаяся на средствах гигиены полости рта. Бренд Revyline рекомендуют тысячи стоматологов и лучшие медицинские университеты. Продукция Revyline имеет сертификаты соответствия CЕ и одобрена Институтом стоматологии им. Е. В. Боровского (Сеченовским университетом), Российским медицинским университетом им. Н.И. Пирогова, Независимой Ассоциацией Пародонтологов (НАП). Уже много лет компания участвует в международных выставках, проводит обучающие мероприятия по гигиене для стоматологов и всех, кому близка тем | Возможность узнать информацию о современных средствах гигиены, их классификация и грамотное использование. Узнать важные нюансы правильной мотивации пациентов. Возможность получить подарки",Revyline,https://www.revyline.ru,sale@revyline.ru,+7 800 775 38 49,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a46891481e2ea78990da35f/-/-/-,6a46891481e2ea78990da35f,RUS_product_candidate,"Revyline – международная компания, основанная в 2013 году врачом-стоматологом и специализирующаяся на производстве средств гигиены полости рта. | Revyline – международная компания, основанная врачом-стоматологом в 2013 году и специализирующаяся на средствах гигиены полости рта. Бренд Revyline рекомендуют тысячи стоматологов и лучшие медицинские университеты. Продукция Revyline имеет сертификаты соответствия CЕ и одобрена Институтом стоматологии им. Е. В. Боровского (Сеченовским университетом), Российским медицинским университетом им. Н.И. Пирогова, Независимой Ассоциацией Пародонтологов (НАП). Уже много лет компания участвует в международных выставках, проводит обучающие мероприятия по гигиене для стоматологов и всех, кому близка тем | Возможность узнать информацию о современных средствах гигиены, их классификация и грамотное использование. Узнать важные нюансы правильной мотивации пацие",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,repeat,exact email match in Twenty repeat index: sale@revyline.ru,sale@revyline.ru,,Revyline,sale@revyline.ru,revyline.ru,official_expovr_catalog_api,,official_email_present,,,sale@revyline.ru,official catalogue public email
InterCHARM 2026,14–17 октября 2026,Рейзор,Рейзор,российская косметика,RUS,Москва,,14F46,Зал 14 – Косметика и парфюмерия. Бытовая химия.,R-Beauty; Зал 14 – Косметика и парфюмерия. Бытовая химия.,"Основными товарными группами ООО «Рейзор» являются одноразовые бритвенные станки, бритвенные системы и батарейки. | Продукция ООО «Рейзор» занимает все ценовые сегменты как самые демократичные, так и премиум. Компания при отличном качестве и за недолгое время хорошо зарекомендовала себя на Российском рынке товаров. Ассортимент компании постоянно расширяется. Наша компания старается следовать опыту лучших мировых производителей и продавцов товаров народного потребления, при этом не терять гибкости в вопросах ценообразования, логистики, а так же при принятии важных стратегических решений и ориентированности на клиента",,https://www.razo.ru,sales@razo.ru,+7 495 649 10 14,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a50f65a81e2ea7899101eb9/-/-/-,6a50f65a81e2ea7899101eb9,RUS_product_candidate,"R-Beauty; Зал 14 – Косметика и парфюмерия. Бытовая химия. | Основными товарными группами ООО «Рейзор» являются одноразовые бритвенные станки, бритвенные системы и батарейки. | Продукция ООО «Рейзор» занимает все ценовые сегменты как самые демократичные, так и премиум. Компания при отличном качестве и за недолгое время хорошо зарекомендовала себя на Российском рынке товаров. Ассортимент компании постоянно расширяется. Наша компания старается следовать опыту лучших мировых производителей и продавцов товаров народного потребления, при этом не терять гибкости в вопросах ценообразования, логистики, а так же при принятии важных стратегических решений и ориентированности на клиента",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,new,no exact email/domain/name match in read-only Twenty repeat index,,,,sales@razo.ru,razo.ru,official_expovr_catalog_api,,official_email_present,,,sales@razo.ru,official catalogue public email
InterCHARM 2026,14–17 октября 2026,Ренгл,Ренгл,инъекционная косметология; косметика anti-age,RUS,Москва,,,,Инъекционная косметология; Косметика anti-age,"Бренд инъекционных препаратов на основе гиалуроновой кислоты, которые используются в эстетической медицине для коррекции возрастных изменений кожи. | Наша компания специализируется на разработке, производстве и дистрибуции имплантируемых и инъекционных медицинских изделий для пластической и эстетической хирургии, дерматологии и антивозрастной терапии. Запатентованные технологии SAX-HA, лежащие в основе инъекционных филлеров Reyongel на основе сшитой гиалуроновой кислоты, были разработаны учеными и инженерами из Швейцарии и Франции. С момента основания Bioha Laboratories в 2003 году миллионы упаковок продукции Reyoungel были реализованы более чем в 70 странах мира. Reyoungel это безопасный, эффективный и безупречный результат. | У нас вы получите уникальную интеллектуальную систему подбора - полная линейка филлеров на основе гиалуроновой кислоты с размером частиц, тщательно подобранным в соответствии с анатомией лица. От деликатных поверхностных слоев до глубокой структурной поддержки. Мы предлагаем идеальный препарат для любой процедуры. У нас будет представлена вся линейка Reyoungel: Fine Lines (заполнение светом), Derm (наполнитель для губ), Deep (филлер для лица), Plla Fill (полимолактический наполнитель), Cahaderm (кальциевый наполнитель), Sub Skin (наполнитель для тела), Pure Ha (биоревитализация) и др.",,https://www.reyoungel.com/ru/,khosrov1966@mail.ru,+7 916 372 38 88,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a467c2781e2ea78990d9d32/-/-/-,6a467c2781e2ea78990d9d32,RUS_product_candidate,"Инъекционная косметология; Косметика anti-age | Бренд инъекционных препаратов на основе гиалуроновой кислоты, которые используются в эстетической медицине для коррекции возрастных изменений кожи. | Наша компания специализируется на разработке, производстве и дистрибуции имплантируемых и инъекционных медицинских изделий для пластической и эстетической хирургии, дерматологии и антивозрастной терапии. Запатентованные технологии SAX-HA, лежащие в основе инъекционных филлеров Reyongel на основе сшитой гиалуроновой кислоты, были разработаны учеными и инженерами из Швейцарии и Франции. С момента основания Bioha Laboratories в 2003 году миллионы упаковок продукции Reyoungel были реализованы более чем в 70 странах мира. Reyoungel это безопасный, эффективный и безупречный результат. | У нас вы получите уникальную интеллектуальную систему подбора - полная линейка филлеров на основе гиалуроновой кис",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,new,no exact email/domain/name match in read-only Twenty repeat index,,,,khosrov1966@mail.ru,reyoungel.com,official_expovr_catalog_api,,official_email_present,,,khosrov1966@mail.ru,official catalogue public email
InterCHARM 2026,14–17 октября 2026,Российская парфюмерно-косметическая ассоциация,Российская парфюмерно-косметическая ассоциация,парфюмерия и ароматы; косметика; косметическое сырье и ингредиенты,RUS,Москва,,,,,"АССОЦИАЦИЯ ПРОФЕССИОНАЛОВ ПАРФЮМЕРНО-КОСМЕТИЧЕСКОЙ ИНДУСТРИИ РОССИИ | Национальное отраслевое объединение федерального уровня, которое с 1995 года: • взаимодействует с органами государственной власти, • участвует в разработке нормативно-правовой базы для парфюмерно-косметической промышленности, • поддерживает научные исследования и инновации в отрасли, • организует подготовку специалистов для предприятий–производителей, • представляет интересы России на международном уровне. РПКА является членом ТПП России, СУПР, РСХ и др. Участвует в проектах BIORUS и CosmetExpert.ru | Можно узнать о производстве косметики и ингредиентов для косметики в России, о перспективах и возможностях. Пообщаться с экспертами в области косметического производства и законодательства. Познакомиться с продукцией российских производителей - участниками премии ""МОЯ КОСМЕТИКА 2025"" Встретиться со специалистами системы экспертной оценки натуральной и органической косметики BIORUS и редакцией онлайн-энциклопедии косметических ингредиентов CosmetExpert.ru","РПКА, Моя косметика, CosmetExpert, BIORUS",https://www.pcar.ru,info@pcar.ru,+7 495 648 29 13,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6aaa91ea10762d77a1af1ba5/-/-/-,6aaa91ea10762d77a1af1ba5,RUS_product_candidate,"АССОЦИАЦИЯ ПРОФЕССИОНАЛОВ ПАРФЮМЕРНО-КОСМЕТИЧЕСКОЙ ИНДУСТРИИ РОССИИ | Национальное отраслевое объединение федерального уровня, которое с 1995 года: • взаимодействует с органами государственной власти, • участвует в разработке нормативно-правовой базы для парфюмерно-косметической промышленности, • поддерживает научные исследования и инновации в отрасли, • организует подготовку специалистов для предприятий–производителей, • представляет интересы России на международном уровне. РПКА является членом ТПП России, СУПР, РСХ и др. Участвует в проектах BIORUS и CosmetExpert.ru | Можно узнать о производстве косметики и ингредиентов для косметики в России, о перспективах и возможностях. Пообщаться с экспертами в области косметического производства и законодательства. Познакомиться с продукцией российских производителей - участниками премии ""МОЯ КОСМЕТИКА 2025"" Встретиться со специалистами системы э",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,new,no exact email/domain/name match in read-only Twenty repeat index,,,,info@pcar.ru,pcar.ru,official_expovr_catalog_api,,official_email_present,,,info@pcar.ru,official catalogue public email
InterCHARM 2026,14–17 октября 2026,Ру Бьюти,Ру Бьюти,салонный уход за ногтями; руками; ступнями; профессиональная косметика для волос и кожи головы,RUS,Москва,,,,Салонный уход за ногтями; руками; ступнями; Профессиональная косметика для волос и кожи головы,"Компания дистрибьютор по продаже профессиональной косметики для ухода за кожей рук, ногтями и волосами | Компания дистрибьютор по продаже профессиональной косметики для ухода за кожей рук, ногтями и волосами | Профессиональный бренд из Южной Кореи BANDI",BANDI,https://ru-beauty.com/,turkov@ru-beauty.com,+7 925 417 93 60,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a467f3f81e2ea78990da008/-/-/-,6a467f3f81e2ea78990da008,RUS_product_candidate,"Салонный уход за ногтями; руками; ступнями; Профессиональная косметика для волос и кожи головы | Компания дистрибьютор по продаже профессиональной косметики для ухода за кожей рук, ногтями и волосами | Компания дистрибьютор по продаже профессиональной косметики для ухода за кожей рук, ногтями и волосами | Профессиональный бренд из Южной Кореи BANDI | brand: BANDI",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,new,no exact email/domain/name match in read-only Twenty repeat index,,,,turkov@ru-beauty.com,ru-beauty.com,official_expovr_catalog_api,,official_email_present,,,turkov@ru-beauty.com,official catalogue public email
InterCHARM 2026,14–17 октября 2026,Русская Косметика,Русская Косметика,уход за кожей лица и тела,RUS,Одинцово,,,,Уход за кожей лица и тела; Контрактное производство; Окрашивание волос,"«Русская Косметика» - компания-производитель косметики в сегменте по уходу за телом, лицом и волосами. | Компания «Русская Косметика» входит в десятку крупнейших производителей косметики в сегменте по уходу за телом, лицом и волосами. Торговые марки компании:"" Русская Косметика"", «Красная Линия», SpaceLatte_YOUNG, «Особая серия», Senso Terapia, «Викинг», Fara, Biologica, Impression Professional, «Батист» широко представлены не только в ведущих торговых сетях России, но и на рынках стран СНГ, а также в Арабских и Азиатских странах. Как производители, мы бережно относимся к дарам нашей планеты и в своей продуктовой стратегии мы развиваем концепцию осознанного потребления. | В 2026 году на стенде будут впервые представлены продукты для ухода за лицом товарной марки ""Русская Косметика""","Русская Косметика, Красная Линия, Батист, Fara, SpaceLatte_YOUNG, Impression Professional",https://russcosmetics.ru,m.ivanova@krasnaya.net,+7 495 981 92 00,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a3ce05181e2ea78990b936b/-/-/-,6a3ce05181e2ea78990b936b,RUS_product_candidate,"Уход за кожей лица и тела; Контрактное производство; Окрашивание волос | «Русская Косметика» - компания-производитель косметики в сегменте по уходу за телом, лицом и волосами. | Компания «Русская Косметика» входит в десятку крупнейших производителей косметики в сегменте по уходу за телом, лицом и волосами. Торговые марки компании:"" Русская Косметика"", «Красная Линия», SpaceLatte_YOUNG, «Особая серия», Senso Terapia, «Викинг», Fara, Biologica, Impression Professional, «Батист» широко представлены не только в ведущих торговых сетях России, но и на рынках стран СНГ, а также в Арабских и Азиатских странах. Как производители, мы бережно относимся к дарам нашей планеты и в своей продуктовой стратегии мы развиваем концепцию осознанного потребления. | В 2026 году на стенде будут впервые представлены продукты для ухода за лицом товарной марки ""Русская Косметика"" | brand: Русская Косметика, Красна",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,repeat,owned domain match in Twenty repeat index: krasnaya.net,,krasnaya.net,Русская косметика,m.ivanova@krasnaya.net,krasnaya.net; russcosmetics.ru,official_expovr_catalog_api,,official_email_present,,,m.ivanova@krasnaya.net,official catalogue public email
InterCHARM 2026,14–17 октября 2026,Русхимсеть,Русхимсеть,сырье и ингредиенты для производства,RUS,Москва,,15B7,"Зал 15 - Решения для производства косметики, парфюмерии и бытовой химии","Сырье и ингредиенты для производства; Зал 15 - Решения для производства косметики, парфюмерии и бытовой химии","Первый национальный химический дистрибьютор в России и странах СНГ. Специализированные склады на всей территории России. | АО «РУСХИМСЕТЬ» — первый национальный химический дистрибьютор в России и странах СНГ. Наша компания организована в 2000 году и с самого начала деятельности сфокусирована на поставках химического сырья и материалов нетранзитными нормами. Более 80% произведённых поставок - ""чистая"" дистрибьюция. Небольшие партии сырья можно купить через интернет - магазин. | Запрос на химическое сырье, заказ образцов, получение обновленной информации по новинкам. Консультация технолога по рецептурам и технологическим процессам.",,https://www.rushimset.ru/,mail@rushimset.ru,+7(495)730-12-12,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a798c9181e2ea7899211a29/-/-/-,6a798c9181e2ea7899211a29,RUS_product_candidate,"Сырье и ингредиенты для производства; Зал 15 - Решения для производства косметики, парфюмерии и бытовой химии | Первый национальный химический дистрибьютор в России и странах СНГ. Специализированные склады на всей территории России. | АО «РУСХИМСЕТЬ» — первый национальный химический дистрибьютор в России и странах СНГ. Наша компания организована в 2000 году и с самого начала деятельности сфокусирована на поставках химического сырья и материалов нетранзитными нормами. Более 80% произведённых поставок - ""чистая"" дистрибьюция. Небольшие партии сырья можно купить через интернет - магазин. | Запрос на химическое сырье, заказ образцов, получение обновленной информации по новинкам. Консультация технолога по рецептурам и технологическим процессам.",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,new,no exact email/domain/name match in read-only Twenty repeat index,,,,mail@rushimset.ru,rushimset.ru,official_expovr_catalog_api,,official_email_present,,,mail@rushimset.ru,official catalogue public email
InterCHARM 2026,14–17 октября 2026,Рэдими Косметика,Рэдими Косметика,"уход за кожей лица и тела; косметологическое оборудование; профессиональная косметика, межкурсовый уход; биотехнологические косметологические препараты",RUS,Московская обл.,,18G24,Зал 18 – Профессиональная косметика и косметология,"Уход за кожей лица и тела; Аппаратная косметология; Профессиональная косметика, межкурсовый уход; Зал 18 – Профессиональная косметика и косметология","ReadyMe Salon и ReadyMe — российская косметика для профессионального салонного ухода и эффективного межкурсового ежедневного ухода за кожей дома | ReadyMe Salon и ReadyMe — бренды активной косметики для ухода за кожей на основе ингредиентов с клинически доказанным и признанным действием. Сотрудничество с опытными косметологами и технологами-разработчиками позволяет создавать сбалансированные препараты для эффективного, но безопасного воздействия, которые подходят и для интенсивного курсового, и ежедневного ухода. 2020 — Создание бренда, выпуск первых продуктов. 2023 — Перезапуск: создание собственного производства, развитие комплексного косметического ухода за кожей. 2025 — Запуск линии профессионального салонного ухода за кожей. | Посетите наш стенд в дни выставки и получите возможность приобрести весь ассортимент продукции брендов ReadyMe Salon и ReadyMe с уникальной скидкой до 50%! И это не всё — Вас ждут подарки за покупки, новые подробные каталоги и важная информация о предстоящих новинках компании. Приходите, чтобы попробовать все средства лично, получить подробную консультацию по их применению.","ReadyMe Salon, ReadyMe",https://www.readyme.ru,info@readyme.ru,+7 963 674 06 63,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a4355ee81e2ea78990c7bee/-/-/-,6a4355ee81e2ea78990c7bee,RUS_product_candidate,"Уход за кожей лица и тела; Аппаратная косметология; Профессиональная косметика, межкурсовый уход; Зал 18 – Профессиональная косметика и косметология | ReadyMe Salon и ReadyMe — российская косметика для профессионального салонного ухода и эффективного межкурсового ежедневного ухода за кожей дома | ReadyMe Salon и ReadyMe — бренды активной косметики для ухода за кожей на основе ингредиентов с клинически доказанным и признанным действием. Сотрудничество с опытными косметологами и технологами-разработчиками позволяет создавать сбалансированные препараты для эффективного, но безопасного воздействия, которые подходят и для интенсивного курсового, и ежедневного ухода. 2020 — Создание бренда, выпуск первых продуктов. 2023 — Перезапуск: создание собственного производства, развитие комплексного косметического ухода за кожей. 2025 — Запуск линии профессионального салонного ухода за кожей. | Посетит",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,repeat,exact email match in Twenty repeat index: info@readyme.ru,info@readyme.ru,,Косметика Рэдими,info@readyme.ru,readyme.ru,official_expovr_catalog_api,,official_email_present,,,info@readyme.ru,official catalogue public email
InterCHARM 2026,14–17 октября 2026,САВОНРИ,Савонри,натуральная и органическая косметика,RUS,Санкт-Петербург,,14A29,Зал 14 – Косметика и парфюмерия. Бытовая химия.,Натуральная и органическая косметика; Контрактное производство; Разработка рецептур; Зал 14 – Косметика и парфюмерия. Бытовая химия.,"Мы создаем высококачественную и эффективную косметику с чистым растительным составом. | Производитель натуральной косметики SAVONRY (САВОНРИ) из Санкт-Петербурга, с 2005 года создаёт эффективные уходовые средства. Широкий ассортимент включает натуральное мыло, бурлящие шарики, ароматные скрабы и кремы для тела, шампуни и бальзамы для волос, средства для лица (гели, пенки, тоники и сыворотки, маски, патчи), а также гели для душа и средства для дома. | На нашем стенде вы сможете ознакомиться со всем ассортиментом SAVONRY, новинками и обсудить условия сотрудничества. Также можно приобрести продукцию по привлекательным ценам.",SAVONRY,https://savonry.ru,mail@savonry.ru,+7 800 505 23 05,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a42817e81e2ea78990c6ef6/-/-/-,6a42817e81e2ea78990c6ef6,RUS_product_candidate,"Натуральная и органическая косметика; Контрактное производство; Разработка рецептур; Зал 14 – Косметика и парфюмерия. Бытовая химия. | Мы создаем высококачественную и эффективную косметику с чистым растительным составом. | Производитель натуральной косметики SAVONRY (САВОНРИ) из Санкт-Петербурга, с 2005 года создаёт эффективные уходовые средства. Широкий ассортимент включает натуральное мыло, бурлящие шарики, ароматные скрабы и кремы для тела, шампуни и бальзамы для волос, средства для лица (гели, пенки, тоники и сыворотки, маски, патчи), а также гели для душа и средства для дома. | На нашем стенде вы сможете ознакомиться со всем ассортиментом SAVONRY, новинками и обсудить условия сотрудничества. Также можно приобрести продукцию по привлекательным ценам. | brand: SAVONRY",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,repeat,owned domain match in Twenty repeat index: savonry.ru,,savonry.ru,Савонри,mail@savonry.ru,savonry.ru,official_expovr_catalog_api,,official_email_present,,,mail@savonry.ru,official catalogue public email
InterCHARM 2026,14–17 октября 2026,СИЛЬВАНА КОСМЕТИК,Сильвана Косметик,парфюмерия и ароматы; косметика; бытовая химия,RUS,"Реутов, Северный проезд 4, офис 424",,14D2,Зал 14 – Косметика и парфюмерия. Бытовая химия.,Зал 14 – Косметика и парфюмерия. Бытовая химия.,"Оптовая и розничная продажа парфюмерии и косметики. | Silvana cosmetic была основана в 2008. Целью создания является предоставление нашим потребителям продукции высочайшего качества, Выход на международный уровень качества, благодаря нашим исследованиям, разработкам и контролю качества на всех этапах производства в наших лабораториях. Поэтому Silvana cosmetic всегда отвечает запросам потребителя. НАША ЦЕЛЬ Полностью оправдывать ожидания наших покупателей и производить качественную продукцию, используя самые передовые технологии. Объединять людей вместе разнообразной, неповторимой и доступной парфюмерией. | На выставке будет представлен весь ассортимент номерной парфюмерии в разных объемах и исполнениях, так же будут представлены новинки парфюмерии и косметики.",Silvana,https://www.silvana.pro,silvana-2015@mail.ru,+7 925 802 04 72,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a74378d81e2ea78991e47bc/-/-/-,6a74378d81e2ea78991e47bc,RUS_product_candidate,"Зал 14 – Косметика и парфюмерия. Бытовая химия. | Оптовая и розничная продажа парфюмерии и косметики. | Silvana cosmetic была основана в 2008. Целью создания является предоставление нашим потребителям продукции высочайшего качества, Выход на международный уровень качества, благодаря нашим исследованиям, разработкам и контролю качества на всех этапах производства в наших лабораториях. Поэтому Silvana cosmetic всегда отвечает запросам потребителя. НАША ЦЕЛЬ Полностью оправдывать ожидания наших покупателей и производить качественную продукцию, используя самые передовые технологии. Объединять людей вместе разнообразной, неповторимой и доступной парфюмерией. | На выставке будет представлен весь ассортимент номерной парфюмерии в разных объемах и исполнениях, так же будут представлены новинки парфюмерии и косметики. | brand: Silvana",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,new,no exact email/domain/name match in read-only Twenty repeat index,,,,silvana-2015@mail.ru,silvana.pro,official_expovr_catalog_api,,official_email_present,,,silvana-2015@mail.ru,official catalogue public email
InterCHARM 2026,14–17 октября 2026,СКИНВЕЛЛ,Скинвелл,косметика; косметологическое оборудование,RUS,Москва,,18D3 18D4,Зал 18 – Профессиональная косметика и косметология,Зал 18 – Профессиональная косметика и косметология,"Дистрибьютор в России и СНГ лазерного и косметологического оборудования двух ведущих производителей: Cynosure Lutronic и Classys | Дистрибьютор лазерного и косметологического оборудования в России и СНГ: Cynosure Lutronic (GENIUS, LASEMD ULTRA, DERMA V, HOLLYWOOD SPECTRA, HEALITE II), CLASSYS (ULTRAFORMER MPT, VOLNEWMER, ULTRAFORMER, CLATUU, ULFIT), профессиональной косметики HISTOLAB, SKINWELL, BNV Biolab и пробирок для плазмотерапии Ycellbio Все лазерное и косметологическое оборудование компании Bella-systech зарегистрировано в Росздравнадзоре РФ и соответствует самым строгим международным стандартам – FDA, MFDS, CE. Головной офис Bella-systech Corporation расположен в Сеуле (Южная Корея).","LUTRONIC, CLASSYS, HISTOLAB, SKINWELL, BNV Biolab, Ycellbio",https://bellasystech.ru,info@bellasystech.ru,+7 495 255 07 82,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a4694f581e2ea78990da78d/-/-/-,6a4694f581e2ea78990da78d,RUS_product_candidate,"Зал 18 – Профессиональная косметика и косметология | Дистрибьютор в России и СНГ лазерного и косметологического оборудования двух ведущих производителей: Cynosure Lutronic и Classys | Дистрибьютор лазерного и косметологического оборудования в России и СНГ: Cynosure Lutronic (GENIUS, LASEMD ULTRA, DERMA V, HOLLYWOOD SPECTRA, HEALITE II), CLASSYS (ULTRAFORMER MPT, VOLNEWMER, ULTRAFORMER, CLATUU, ULFIT), профессиональной косметики HISTOLAB, SKINWELL, BNV Biolab и пробирок для плазмотерапии Ycellbio Все лазерное и косметологическое оборудование компании Bella-systech зарегистрировано в Росздравнадзоре РФ и соответствует самым строгим международным стандартам – FDA, MFDS, CE. Головной офис Bella-systech Corporation расположен в Сеуле (Южная Корея). | brand: LUTRONIC, CLASSYS, HISTOLAB, SKINWELL, BNV Biolab, Ycellbio",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,new,no exact email/domain/name match in read-only Twenty repeat index,,,,info@bellasystech.ru,bellasystech.ru,official_expovr_catalog_api,,official_email_present,,,info@bellasystech.ru,official catalogue public email
InterCHARM 2026,14–17 октября 2026,СКОРПИО-АРОМАТ,Скорпио-Аромат,сырье и ингредиенты для производства,RUS,Москва,,,,Сырье и ингредиенты для производства,"ООО «Скорпио-Аромат» предлагает широкий ассортимент отдушек для парфюмерно-косметической продукции. | ООО «Скорпио-Аромат» предлагает широкий ассортимент отдушек для парфюмерно-косметической продукции. Отдушки производятся Белорусским подразделением компании «Скорпио-Аромат» ТМ (Витебская область), по рецептурам и в сотрудничестве с парфюмерным домом «CityFlower» ТМ. Мы производим высококонцентрированные отдушки для средств по уходу за тканью, косметики и парфюмерии, диффузоров, свечей, бытовой химии, продукции персонального ухода и др. В ассортименте представлены отдушки цветочные, альдегидные, фужерные, древесно-пряные, гурманские, фруктовые, пудровые, травяные, в том числе парфюмерные. | ООО «Скорпио-Аромат» предлагает широкий ассортимент отдушек для парфюмерно-косметической продукции. Отдушки производятся Белорусским подразделением компании «Скорпио-Аромат» ТМ (Витебская область), по рецептурам и в сотрудничестве с парфюмерным домом «CityFlower» ТМ. Мы производим высококонцентрированные отдушки для средств по уходу за тканью, косметики и парфюмерии, диффузоров, свечей, бытовой химии, продукции персонального ухода и др. В ассортименте представлены отдушки цветочные, альдегидные, фужерные, древесно-пряные, гурманские, фруктовые, пудровые, травяные, в том числе парфюмерные.",СКОРПИО-АРОМАТ,http://s-aromat.ru/,101@s-aromat.ru,+7 495 935 73 64,https://personal-account.expovr.ru/widget/preset/ru/69d8e35163aa2ec91670244b/exhibitor/6a47ab1481e2ea78990dfb9b/-/-/-,6a47ab1481e2ea78990dfb9b,RUS_product_candidate,"Сырье и ингредиенты для производства | ООО «Скорпио-Аромат» предлагает широкий ассортимент отдушек для парфюмерно-косметической продукции. | ООО «Скорпио-Аромат» предлагает широкий ассортимент отдушек для парфюмерно-косметической продукции. Отдушки производятся Белорусским подразделением компании «Скорпио-Аромат» ТМ (Витебская область), по рецептурам и в сотрудничестве с парфюмерным домом «CityFlower» ТМ. Мы производим высококонцентрированные отдушки для средств по уходу за тканью, косметики и парфюмерии, диффузоров, свечей, бытовой химии, продукции персонального ухода и др. В ассортименте представлены отдушки цветочные, альдегидные, фужерные, древесно-пряные, гурманские, фруктовые, пудровые, травяные, в том числе парфюмерные. | ООО «Скорпио-Аромат» предлагает широкий ассортимент отдушек для парфюмерно-косметической продукции. Отдушки производятся Белорусским подразделением компании «Ско",ok,,2026-09-21T05:23:31Z,intercharm-2026-official-expovr-signo-v1.0.0,ok,ok,kept: RUS row with cosmetics/perfumery/household-chemistry/ingredient/equipment product evidence,repeat,owned domain match in Twenty repeat index: s-aromat.ru,,s-aromat.ru,Скорпио-Аромат,101@s-aromat.ru,s-aromat.ru,official_expovr_catalog_api,,official_email_present,,,101@s-aromat.ru,official catalogue public email
